2.421922581428487189e-04,
1.619180844561394464e-04,
2.637520376438175860e-05,
-1.237333499790666718e-04,
-2.412967277135200062e-04,
-2.864690004900157135e-04,
-2.392697014081338741e-04,
-1.074398086960961444e-04,
7.329236963382913523e-05,
2.475938452011783048e-04,
3.561583511108006722e-04,
3.546711176867819570e-04,
2.304416265980104147e-04,
1.083441066920053805e-05,
-2.406124808063853126e-04,
-4.409723732881484716e-04,
-5.138333268990973078e-04,
-4.167171354301544379e-04,
-1.606429589229312516e-04,
1.862403388473374830e-04,
5.146133602279468920e-04,
7.067546721410875553e-04,
6.768981543936497709e-04,
4.058819658265234390e-04,
-4.307258149531080965e-05,
-5.356928762543201276e-04,
-9.047395901448661336e-04,
-1.004829204000316041e-03,
-7.666359421063524519e-04,
-2.310631525500483245e-04,
4.513472845180088711e-04,
1.059921969442170113e-03,
1.373041172373819403e-03,
1.246041200174185203e-03,
6.712439955021405440e-04,
-2.032639855213048041e-04,
-1.107548855946812860e-03,
-1.730505364378713638e-03,
-1.824118869017014172e-03,
-1.297213122538100512e-03,
-2.645456854939136218e-04,
9.708483342928617968e-04,
2.003032079111802255e-03,
2.453530928042664191e-03,
2.105792064327085319e-03,
9.971928251746680055e-04,
-5.678443073727727081e-04,
-2.096187677052473337e-03,
-3.057694672978728424e-03,
-3.064844739588124846e-03,
-2.020721139148973222e-03,
-1.809740834513943195e-04,
1.899992470394554125e-03,
3.531107698147204887e-03,
4.109338826363623069e-03,
3.335450268946712777e-03,
1.345669447938470462e-03,
-1.293886834040638804e-03,
-3.740867260479026086e-03,
-5.139400344422050473e-03,
-4.911883109619869306e-03,
-2.982631739827840828e-03,
1.493231969229863606e-04,
3.526972660352179368e-03,
6.019129943474217821e-03,
6.689919732453240321e-03,
5.136113748260362835e-03,
1.674761067556247360e-03,
-2.696318514073581078e-03,
-6.572774435617247980e-03,
-8.581717767729719198e-03,
-7.850830075029884697e-03,
-4.353354159302116021e-03,
9.988847434434339981e-04,
6.569734702498891341e-03,
1.047807409578184468e-02,
1.120782525913434011e-02,
8.158051037651208037e-03,
1.944171149695389511e-03,
-5.674834074318800374e-03,
-1.225773773591343208e-02,
-1.541983003351681328e-02,
-1.363678743482285224e-02,
-6.858912310570796506e-03,
3.283957062747674353e-03,
1.379866258417241330e-02,
2.112494676354834469e-02,
2.221664323389990758e-02,
1.560543801458254450e-02,
2.120540989669085150e-03,
-1.498992722112071733e-02,
-3.063569320237908775e-02,
-3.906334625063916099e-02,
-3.535979200128128164e-02,
-1.688839426756216441e-02,
1.574292789545627541e-02,
5.847840902087103609e-02,
1.044802285469596109e-01,
1.455375658199622724e-01,
1.738887769593951138e-01,
1.840058538660036269e-01,
1.738887769593951138e-01,
1.455375658199622724e-01,
1.044802285469596109e-01,
5.847840902087102916e-02,
1.574292789545627541e-02,
-1.688839426756216441e-02,
-3.535979200128128164e-02,
-3.906334625063915406e-02,
-3.063569320237908428e-02,
-1.498992722112071387e-02,
2.120540989669085150e-03,
1.560543801458254276e-02,
2.221664323389990758e-02,
2.112494676354833775e-02,
1.379866258417240983e-02,
3.283957062747673919e-03,
-6.858912310570794771e-03,
-1.363678743482285051e-02,
-1.541983003351680981e-02,
-1.225773773591343208e-02,
-5.674834074318798639e-03,
1.944171149695388861e-03,
8.158051037651206303e-03,
1.120782525913433664e-02,
1.047807409578184294e-02,
6.569734702498891341e-03,
9.988847434434335645e-04,
-4.353354159302115153e-03,
-7.850830075029884697e-03,
-8.581717767729719198e-03,
-6.572774435617244511e-03,
-2.696318514073579777e-03,
1.674761067556247143e-03,
5.136113748260361968e-03,
6.689919732453240321e-03,
6.019129943474215219e-03,
3.526972660352177633e-03,
1.493231969229863064e-04,
-2.982631739827839960e-03,
-4.911883109619868439e-03,
-5.139400344422047004e-03,
-3.740867260479024785e-03,
-1.293886834040638371e-03,
1.345669447938470245e-03,
3.335450268946712343e-03,
4.109338826363620467e-03,
3.531107698147202718e-03,
1.899992470394553257e-03,
-1.809740834513942924e-04,
-2.020721139148973222e-03,
-3.064844739588122244e-03,
-3.057694672978727123e-03,
-2.096187677052472470e-03,
-5.678443073727725996e-04,
9.971928251746677886e-04,
2.105792064327083584e-03,
2.453530928042662457e-03,
2.003032079111801388e-03,
9.708483342928616883e-04,
-2.645456854939136218e-04,
-1.297213122538099428e-03,
-1.824118869017012654e-03,
-1.730505364378712770e-03,
-1.107548855946812860e-03,
-2.032639855213045602e-04,
6.712439955021398934e-04,
1.246041200174183685e-03,
1.373041172373818536e-03,
1.059921969442170113e-03,
4.513472845180083290e-04,
-2.310631525500480264e-04,
-7.666359421063515846e-04,
-1.004829204000315390e-03,
-9.047395901448661336e-04,
-5.356928762543194771e-04,
-4.307258149531074866e-05,
4.058819658265230596e-04,
6.768981543936494457e-04,
7.067546721410875553e-04,
5.146133602279462415e-04,
1.862403388473372391e-04,
-1.606429589229311432e-04,
-4.167171354301541127e-04,
-5.138333268990973078e-04,
-4.409723732881477127e-04,
-2.406124808063848789e-04,
1.083441066920052788e-05,
2.304416265980103063e-04,
3.546711176867819570e-04,
3.561583511108002927e-04,
2.475938452011778711e-04,
7.329236963382909458e-05,
-1.074398086960960766e-04,
-2.392697014081338741e-04,
-2.864690004900153340e-04,
-2.412967277135198436e-04,
-1.237333499790665905e-04,
2.637520376438175860e-05,
1.619180844561394464e-04,
2.421922581428487189e-04,
